ID_Registro,ID_Condominio,Tipo_Registro,ID_Morador,Nome_Morador,Unidade,Descricao,Data_Criacao,Data_Resolucao,Tempo_Resolucao_Horas,Custo_Estimado,Tipo_Manutencao
149,6e726857-07dc-453a-a8fc-4ab9031612b1,Manutencao,,,,Manutencao corretiva em área comum,,,,5341.12,Corretiva
150,2417cdac-063f-4b98-8adc-d27fc5106bda,Ocorrencia,245ae74c-1367-4cfa-b8ec-e8de365572d9,Maria Clara Barros,45.0,Problema Vazamento,2023-01-02 20:19:30,2023-01-06 15:21:33.134542,91.03,,
151,253db626-4b43-46db-b943-95446cbccacf,Ocorrencia,806a1422-e6f8-4b07-8758-fc50a19c411f,Vitor Gabriel Pereira,17.0,Reclamacao Barulho,2023-11-25 14:03:41,2023-11-27 09:40:36.731529,43.62,,
152,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Ocorrencia,371cbdf7-be52-4fd4-a3a8-a445070940e2,Theodoro Melo,84.0,Aluguel De Salão De Festas,2025-01-12 16:54:54,2025-01-12 20:25:09.984208,3.5,,
153,7fd9e383-5585-4b72-a376-046c645fbc55,Ocorrencia,cfc14cc0-6a2b-4760-8959-c95f30259803,Lavínia Azevedo,15.0,Problema Vazamento,2025-03-02 21:38:21,2025-03-04 08:23:43.125001,34.76,,
154,be7155e3-a916-4734-b72a-e2d43acc9d8b,Manutencao,,,,Manutencao preventiva em área comum,,,,638.7,Preventiva
155,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Ocorrencia,6a8b6608-dec2-40ad-9cd8-ada557c100e0,Isabela Rodrigues,56.0,Reclamacao Barulho,2024-07-12 09:52:37,2024-07-12 12:05:30.406664,2.21,,
156,8c304bf1-67fc-4c63-b8ca-60329d25df09,Ocorrencia,e12d1043-0fdf-4a06-8b55-6f032fb7e3db,Dr. Antônio Melo,26.0,Outros,2025-05-25 23:11:59,2025-05-26 10:31:34.271877,11.33,,
157,ca70cd5c-98e5-420b-817e-0d9154f63967,Manutencao,,,,Manutencao preventiva em área comum,,,,9701.87,Preventiva
158,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Manutencao,,,,Manutencao preventiva em área comum,,,,6173.07,Preventiva
159,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Manutencao,,,,Manutencao corretiva em área comum,,,,7916.63,Corretiva
160,6e726857-07dc-453a-a8fc-4ab9031612b1,Ocorrencia,83bb63e5-dee9-4d97-b1a7-aaa5244a7333,Cecília Macedo,2.0,Reclamacao Barulho,2023-09-14 13:46:49,2023-09-15 07:59:49.228061,18.22,,
161,d7450181-3b8b-4d1d-9200-84a710e44b85,Ocorrencia,8251c2be-80c8-40fb-94a0-0dc269ba5a40,Hellena Ramos,64.0,Reclamação Segurança,2024-06-11 02:36:37,2024-06-12 00:23:29.109858,21.78,,
162,7fd9e383-5585-4b72-a376-046c645fbc55,Ocorrencia,6be558bc-644b-4963-91ff-45da9535820b,João Gabriel Mendonça,70.0,Aluguel De Churrasqueira,2023-08-11 21:26:07,2023-08-12 11:39:16.962137,14.22,,
163,7ae0abaf-2a80-449f-b116-d0f5462a1057,Manutencao,,,,Manutencao corretiva em área comum,,,,8991.45,Corretiva
164,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Ocorrencia,d48b4821-150c-4fc1-809c-67d9abe0e289,Sr. Lucas Costela,49.0,Aluguel De Churrasqueira,2023-11-15 07:38:38,2023-11-15 21:47:59.721253,14.16,,
165,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Manutencao,,,,Manutencao preventiva em área comum,,,,4954.0,Preventiva
166,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Ocorrencia,98d0b566-b32e-4c7e-9895-97a81c6354a5,Miguel Pinto,43.0,Problema Vazamento,2025-05-13 02:57:51,2025-05-15 10:58:27.222702,56.01,,
167,e18129c5-8829-4b7b-a394-407ca6d24c88,Manutencao,,,,Manutencao preventiva em área comum,,,,5341.79,Preventiva
168,2417cdac-063f-4b98-8adc-d27fc5106bda,Manutencao,,,,Manutencao corretiva em área comum,,,,4655.79,Corretiva
169,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Manutencao,,,,Manutencao corretiva em área comum,,,,1508.36,Corretiva
170,7fd9e383-5585-4b72-a376-046c645fbc55,Manutencao,,,,Manutencao preventiva em área comum,,,,1987.6,Preventiva
171,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Manutencao,,,,Manutencao preventiva em área comum,,,,1579.1,Preventiva
172,d7450181-3b8b-4d1d-9200-84a710e44b85,Manutencao,,,,Manutencao preventiva em área comum,,,,4321.27,Preventiva
173,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Ocorrencia,41a0ebfa-4185-4867-9612-bb19fde6943f,Theodoro Lima,49.0,Pedido Reparo Area Comum,2024-04-01 08:17:39,2024-04-03 18:19:46.022285,58.04,,
174,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Manutencao,,,,Manutencao corretiva em área comum,,,,6684.16,Corretiva
175,adcf053b-b285-4a2a-baf4-567e5e133405,Ocorrencia,900f7312-3907-41e7-ad5d-2cbad494ec2f,Dr. Isaque da Cunha,13.0,Aluguel De Salão De Festas,2025-03-05 12:53:18,2025-03-05 23:50:53.873546,10.96,,
176,878f982d-a145-47e6-a668-a11e623ba01b,Manutencao,,,,Manutencao preventiva em área comum,,,,9459.1,Preventiva
177,7ae0abaf-2a80-449f-b116-d0f5462a1057,Manutencao,,,,Manutencao preventiva em área comum,,,,9648.86,Preventiva
178,878f982d-a145-47e6-a668-a11e623ba01b,Ocorrencia,88f3045a-6009-4801-9f51-62e8ce351a90,Sr. Pedro Miguel da Rosa,37.0,Problema Vazamento,2023-05-10 10:23:01,2023-05-13 14:24:19.391088,76.02,,
179,ff2d33bd-23b2-42c1-8f81-6638923db54d,Ocorrencia,b854b261-7f75-438f-8045-ad50085b39e4,Emanuelly da Luz,64.0,Reclamacao Barulho,2024-04-29 06:06:38,2024-04-30 19:55:14.418304,37.81,,
180,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Ocorrencia,3f06f6fb-c923-4661-9b0d-1f1a97e2a6f7,Maria Fernanda Fernandes,115.0,Problema Vazamento,2025-01-28 14:58:35,2025-01-31 09:22:21.230550,66.4,,
181,be7155e3-a916-4734-b72a-e2d43acc9d8b,Ocorrencia,faf2a625-fec6-4406-bf75-40d137f3e2da,Isadora Marques,146.0,Aluguel De Salão De Festas,2025-08-07 12:39:44,2025-08-07 19:19:41.292471,6.67,,
182,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Ocorrencia,cacc540f-b8a5-4661-ada7-e075ced51829,Dr. Valentim Melo,61.0,Outros,2025-05-02 06:25:25,2025-05-05 02:00:19.665554,67.58,,
183,ca70cd5c-98e5-420b-817e-0d9154f63967,Ocorrencia,3b954a47-00a7-45bb-a4f3-504ab97f4ade,Srta. Cecilia da Mata,32.0,Reclamacao Barulho,2024-12-08 03:13:59,2024-12-09 02:13:15.082537,22.99,,
184,7ae0abaf-2a80-449f-b116-d0f5462a1057,Manutencao,,,,Manutencao preventiva em área comum,,,,1952.24,Preventiva
185,8c304bf1-67fc-4c63-b8ca-60329d25df09,Ocorrencia,4c13a641-f39a-45bb-a5fa-a16467c129c8,Renan das Neves,82.0,Reclamacao Barulho,2023-01-10 05:16:37,2023-01-10 10:34:34.922601,5.3,,
186,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Manutencao,,,,Manutencao corretiva em área comum,,,,1674.84,Corretiva
187,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Manutencao,,,,Manutencao preventiva em área comum,,,,6329.23,Preventiva
188,253db626-4b43-46db-b943-95446cbccacf,Ocorrencia,897b7575-3a38-4172-83fa-ff1c7266a5df,Jade Vargas,119.0,Reclamacao Barulho,2024-04-14 02:05:45,2024-04-14 12:46:43.384533,10.68,,
189,00addb44-8580-4116-a730-48ce88deb856,Ocorrencia,8299f33d-d059-4701-90a8-e97fbdba0d58,Arthur Gabriel Araújo,79.0,Problema Vazamento,2023-07-15 12:43:56,2023-07-19 06:50:10.702952,90.1,,
190,2417cdac-063f-4b98-8adc-d27fc5106bda,Manutencao,,,,Manutencao corretiva em área comum,,,,7948.41,Corretiva
191,2417cdac-063f-4b98-8adc-d27fc5106bda,Ocorrencia,685478d3-aee7-47e3-ac76-261c4f82e52e,Evelyn Viana,14.0,Problema Vazamento,2024-09-06 10:47:45,2024-09-07 13:44:54.779019,26.95,,
192,ff2d33bd-23b2-42c1-8f81-6638923db54d,Ocorrencia,9f535027-a906-48bb-82ee-f2962cf9e689,Matheus Azevedo,66.0,Pedido Reparo Area Comum,2025-06-01 00:48:42,2025-06-06 17:49:49.343186,137.02,,
193,a6351593-4a2a-4d70-9384-39029662dcc9,Manutencao,,,,Manutencao corretiva em área comum,,,,4882.82,Corretiva
194,1c62a233-ac32-4dcd-9453-71aee0e73760,Manutencao,,,,Manutencao preventiva em área comum,,,,2317.97,Preventiva
195,86fc046d-8195-4a8b-9cd2-8d850f101f63,Ocorrencia,99b988fb-93ab-4596-bc2d-4eb83ffa2c44,Maria Julia Abreu,42.0,Outros,2025-05-28 17:28:51,2025-05-30 01:54:54.610116,32.43,,
196,6e726857-07dc-453a-a8fc-4ab9031612b1,Manutencao,,,,Manutencao corretiva em área comum,,,,5549.15,Corretiva
197,2f122b81-3864-4350-a531-6d526f45f20e,Manutencao,,,,Manutencao preventiva em área comum,,,,5647.84,Preventiva
198,d7450181-3b8b-4d1d-9200-84a710e44b85,Manutencao,,,,Manutencao corretiva em área comum,,,,3513.39,Corretiva
199,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Ocorrencia,ab92397f-dc0b-4fa4-90a9-7833924221f6,Juliana Vieira,135.0,Aluguel De Salão De Festas,2025-01-09 10:26:46,2025-01-09 18:46:02.592781,8.32,,
200,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Manutencao,,,,Manutencao corretiva em área comum,,,,6680.53,Corretiva
201,be7155e3-a916-4734-b72a-e2d43acc9d8b,Ocorrencia,50e36309-ab64-408c-8150-13c105fa02d2,Vinícius Azevedo,168.0,Aluguel De Churrasqueira,2023-01-12 04:10:14,2023-01-12 20:19:42.395488,16.16,,
202,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Ocorrencia,051e2731-8355-48f7-9e13-a49ab11169c5,José Pedro Câmara,74.0,Aluguel De Salão De Festas,2023-10-14 12:50:58,2023-10-14 22:18:18.600754,9.46,,
203,f0b62a3b-49ea-4fd6-882b-150134824b98,Manutencao,,,,Manutencao corretiva em área comum,,,,2510.02,Corretiva
204,8c304bf1-67fc-4c63-b8ca-60329d25df09,Ocorrencia,2e453ba0-39e6-44af-a8ec-09264179a1c3,Sra. Hadassa Teixeira,81.0,Reclamação Segurança,2024-12-28 02:53:31,2024-12-28 17:12:40.095099,14.32,,
205,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Manutencao,,,,Manutencao preventiva em área comum,,,,6298.64,Preventiva
206,09484f1e-1fc9-488c-9051-5c02294f520a,Ocorrencia,57956a7c-2ffa-44cb-942b-8ebfd6e85ccc,Emanuel Mendonça,128.0,Aluguel De Churrasqueira,2025-07-15 17:50:31,2025-07-16 03:47:59.291439,9.96,,
207,fe70fdf9-c1b4-4e50-b178-362214db3064,Ocorrencia,257f6299-96c4-4e2f-8d9f-ff592d052d98,Manuela Pires,38.0,Reclamacao Barulho,2024-08-08 08:40:02,2024-08-09 09:33:55.346698,24.9,,
208,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Manutencao,,,,Manutencao preventiva em área comum,,,,8136.15,Preventiva
209,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Ocorrencia,43f1ff11-94d2-4f0c-8c3a-8884ecd04fbe,Luana Rios,164.0,Reclamação Segurança,2024-09-07 18:20:38,2024-09-08 06:40:55.739830,12.34,,
210,e18129c5-8829-4b7b-a394-407ca6d24c88,Ocorrencia,c4839d75-ee2c-413d-b3fb-ccf76a893747,Melissa Carvalho,4.0,Aluguel De Salão De Festas,2023-01-09 03:36:08,2023-01-09 10:10:48.468692,6.58,,
211,5b89677d-d555-419b-8d65-72b587eac14f,Ocorrencia,d3f189e8-67e9-4e8c-b796-6f8af00d99c2,Emanuella Macedo,73.0,Pedido Reparo Area Comum,2024-07-08 20:31:18,2024-07-10 18:34:32.393738,46.05,,
212,00addb44-8580-4116-a730-48ce88deb856,Manutencao,,,,Manutencao corretiva em área comum,,,,1827.86,Corretiva
213,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Ocorrencia,57eff7b8-c013-4504-aa22-e30b61914ac0,Luara Nunes,17.0,Reclamacao Barulho,2025-02-11 10:18:11,2025-02-13 04:01:47.800243,41.73,,
214,4b318b08-c374-4caf-b794-97f73f2d302d,Manutencao,,,,Manutencao preventiva em área comum,,,,2134.31,Preventiva
215,dc6aaba2-39be-4d03-9f73-fa22638d7209,Manutencao,,,,Manutencao preventiva em área comum,,,,8559.56,Preventiva
216,253db626-4b43-46db-b943-95446cbccacf,Ocorrencia,6cf58afe-1a93-47ec-8a32-a1f418958cd0,Diego Cirino,164.0,Sugestao Melhoria,2025-08-02 07:44:18,2025-08-03 19:57:54.626457,36.23,,
217,8202ccf4-a9d7-4275-b005-8c1f59996c30,Manutencao,,,,Manutencao preventiva em área comum,,,,7637.32,Preventiva
218,5b89677d-d555-419b-8d65-72b587eac14f,Manutencao,,,,Manutencao preventiva em área comum,,,,6720.54,Preventiva
219,8c304bf1-67fc-4c63-b8ca-60329d25df09,Ocorrencia,f1b99178-659c-43ee-916a-0013a8076e13,Dra. Cecilia da Cunha,90.0,Reclamação Segurança,2024-03-22 05:13:50,2024-03-22 23:26:31.465972,18.21,,
220,253db626-4b43-46db-b943-95446cbccacf,Ocorrencia,80f75fc9-efc8-427c-91e4-a20f41f16be7,Oliver Cirino,134.0,Pedido Reparo Area Comum,2023-07-10 21:47:58,2023-07-14 05:16:49.110937,79.48,,
221,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Ocorrencia,8ae1d43a-002c-4868-95df-58291c9b19b9,Alexandre Almeida,152.0,Pedido Reparo Area Comum,2025-01-12 02:49:21,2025-01-17 17:20:46.160180,134.52,,
222,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Ocorrencia,4c3ceb67-a53b-46e3-8c5f-c0a8a962c874,Ana Laura Lima,30.0,Reclamação Segurança,2024-11-15 19:09:12,2024-11-16 11:07:54.170151,15.98,,
223,2417cdac-063f-4b98-8adc-d27fc5106bda,Ocorrencia,cd4a392b-c2cd-46e4-8236-b17f7f36825a,Stella Cavalcante,15.0,Sugestao Melhoria,2023-07-13 09:17:00,2023-07-13 16:27:17.414645,7.17,,
224,00addb44-8580-4116-a730-48ce88deb856,Manutencao,,,,Manutencao corretiva em área comum,,,,4759.52,Corretiva
225,dc6aaba2-39be-4d03-9f73-fa22638d7209,Ocorrencia,4b1bb280-55bb-4ce4-874a-dda3a1c813ec,Sara Rodrigues,161.0,Outros,2024-01-14 12:14:53,2024-01-15 15:28:29.862748,27.23,,
226,d343d050-ee12-4179-8176-16bb5946afc3,Ocorrencia,9fa6c827-fdb5-40e1-817e-26a9f99a59c6,Ana Luiza Mendonça,13.0,Sugestao Melhoria,2025-05-24 05:11:32,2025-05-26 06:34:25.665120,49.38,,
227,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Ocorrencia,8e3c558a-98c6-4859-bf16-fa917b620fb4,Mariah Garcia,92.0,Aluguel De Salão De Festas,2023-01-25 03:39:30,2023-01-25 14:43:55.008990,11.07,,
228,a6351593-4a2a-4d70-9384-39029662dcc9,Ocorrencia,6cc56550-ed7c-4f67-9035-9d09c1cded25,Lorena Aparecida,22.0,Aluguel De Churrasqueira,2025-03-09 20:01:11,2025-03-10 12:26:22.732169,16.42,,
229,253db626-4b43-46db-b943-95446cbccacf,Ocorrencia,e0b209c4-39f6-4453-aba1-e505d84a5be9,João Lucas Pacheco,109.0,Sugestao Melhoria,2023-05-02 13:08:19,2023-05-05 03:39:45.885219,62.52,,
230,5b89677d-d555-419b-8d65-72b587eac14f,Ocorrencia,1f179952-afec-404c-bc40-d862e44b73a5,Nicole Peixoto,63.0,Reclamação Segurança,2025-05-17 11:13:44,2025-05-17 20:36:15.150298,9.38,,
231,5b89677d-d555-419b-8d65-72b587eac14f,Ocorrencia,0d718bba-f795-44e8-a85d-b17e1efcc0b3,Yago Porto,81.0,Sugestao Melhoria,2025-07-18 20:31:55,2025-07-19 09:59:50.838220,13.47,,
232,8c304bf1-67fc-4c63-b8ca-60329d25df09,Manutencao,,,,Manutencao corretiva em área comum,,,,5878.5,Corretiva
233,253db626-4b43-46db-b943-95446cbccacf,Ocorrencia,9045c36a-a34d-4a69-a7a7-0721091c2b5e,Sr. Caleb Alves,95.0,Reclamação Segurança,2023-03-01 20:33:35,2023-03-02 11:10:45.980594,14.62,,
234,14060d70-6024-4716-8a1b-84f78703bf43,Ocorrencia,f457b46e-6308-4465-88d9-2dcaa7d1207b,Laís Costa,40.0,Sugestao Melhoria,2025-05-17 20:20:19,2025-05-20 17:19:14.971357,68.98,,
235,25a3f974-4936-4e14-b233-c91f488a52e7,Manutencao,,,,Manutencao preventiva em área comum,,,,9575.65,Preventiva
236,253db626-4b43-46db-b943-95446cbccacf,Ocorrencia,a084aafb-e465-415d-8bf7-5bca33c8a9bd,Dr. Asafe Fernandes,91.0,Aluguel De Churrasqueira,2023-03-17 12:40:29,2023-03-17 17:55:33.965349,5.25,,
237,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Manutencao,,,,Manutencao preventiva em área comum,,,,6428.59,Preventiva
238,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Manutencao,,,,Manutencao preventiva em área comum,,,,6280.5,Preventiva
239,fe70fdf9-c1b4-4e50-b178-362214db3064,Manutencao,,,,Manutencao preventiva em área comum,,,,8145.09,Preventiva
240,0567bae3-1cdc-430c-be11-50e095cb9432,Ocorrencia,9c4cfa68-40c1-4b38-9d09-706ee97b52f2,Pietra Moreira,46.0,Outros,2023-12-04 03:39:07,2023-12-06 18:41:00.341764,63.03,,
241,4b318b08-c374-4caf-b794-97f73f2d302d,Ocorrencia,312b59f3-8d56-4dbf-8ce0-041cf33f8454,Sra. Ana Beatriz da Conceição,5.0,Problema Vazamento,2023-10-01 12:16:17,2023-10-05 00:50:01.224916,84.56,,
242,ca70cd5c-98e5-420b-817e-0d9154f63967,Manutencao,,,,Manutencao preventiva em área comum,,,,9659.18,Preventiva
243,253db626-4b43-46db-b943-95446cbccacf,Ocorrencia,cddc2a76-bfdf-455d-ae4d-aefeb42298fd,Lucas Camargo,81.0,Sugestao Melhoria,2024-12-19 07:32:03,2024-12-20 15:56:35.700154,32.41,,
244,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Ocorrencia,cc4a31dc-2f95-4b49-9b82-e995e9043809,Pedro Lucas da Mata,42.0,Pedido Reparo Area Comum,2025-01-18 21:57:53,2025-01-20 02:32:57.745352,28.58,,
245,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Ocorrencia,4a83c770-f656-4e6b-a4c6-59bc3cbab31e,Nicole Siqueira,71.0,Aluguel De Salão De Festas,2023-03-28 11:45:32,2023-03-28 22:10:46.248626,10.42,,
246,d7450181-3b8b-4d1d-9200-84a710e44b85,Ocorrencia,c6dd9e5e-6034-4370-b4fc-8f401dab2ba8,Maria Flor Barbosa,21.0,Aluguel De Churrasqueira,2023-02-06 03:46:51,2023-02-06 08:50:38.535198,5.06,,
247,09484f1e-1fc9-488c-9051-5c02294f520a,Ocorrencia,a1b45ad4-5c80-4d3b-af95-040a3d3dfd95,Kaique Câmara,130.0,Outros,2024-01-03 02:40:10,2024-01-03 19:59:57.156018,17.33,,
248,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Manutencao,,,,Manutencao preventiva em área comum,,,,9253.45,Preventiva
249,6e726857-07dc-453a-a8fc-4ab9031612b1,Manutencao,,,,Manutencao preventiva em área comum,,,,1243.14,Preventiva
250,0567bae3-1cdc-430c-be11-50e095cb9432,Ocorrencia,5a5a841f-9aba-42ae-9da8-e7c85be2cac5,Rafael Alves,119.0,Sugestao Melhoria,2023-10-31 17:13:35,2023-11-01 06:20:24.030562,13.11,,
251,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Manutencao,,,,Manutencao preventiva em área comum,,,,5796.18,Preventiva
252,8202ccf4-a9d7-4275-b005-8c1f59996c30,Ocorrencia,0cfa421b-68e4-499a-9d2f-40692d888644,Dr. João Rios,67.0,Problema Vazamento,2024-04-28 13:31:38,2024-05-03 01:26:00.650494,107.91,,
253,7a21daf7-fd38-471c-a514-336ebcd8d394,Ocorrencia,72f16234-9f74-4e9f-a4fd-c537246b28fc,Lucca Moraes,103.0,Sugestao Melhoria,2023-09-26 23:54:18,2023-09-28 23:02:11.261886,47.13,,
254,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Ocorrencia,cdeba05b-b0d8-48be-b881-c8639c35b805,Isadora Rios,97.0,Outros,2023-11-16 21:57:20,2023-11-19 16:45:02.695891,66.8,,
255,5b89677d-d555-419b-8d65-72b587eac14f,Ocorrencia,4c235436-6377-4adc-8585-263b822a9107,Mateus Martins,71.0,Pedido Reparo Area Comum,2023-02-18 06:48:09,2023-02-22 15:00:48.291937,104.21,,
256,8c304bf1-67fc-4c63-b8ca-60329d25df09,Ocorrencia,ed87773d-4b86-4ff1-9314-b4840b8acbd0,Pedro Moura,35.0,Reclamação Segurança,2025-07-16 22:35:26,2025-07-17 18:03:39.082773,19.47,,
257,837a214a-f24e-46f2-856f-9331ff876072,Ocorrencia,b04da4c2-2ebc-4fe0-b46e-821b1effd9fd,Clara Rezende,26.0,Outros,2025-02-04 08:09:33,2025-02-05 05:00:08.162994,20.84,,
258,6e726857-07dc-453a-a8fc-4ab9031612b1,Manutencao,,,,Manutencao corretiva em área comum,,,,9371.6,Corretiva
259,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Manutencao,,,,Manutencao corretiva em área comum,,,,2890.86,Corretiva
260,2f122b81-3864-4350-a531-6d526f45f20e,Manutencao,,,,Manutencao preventiva em área comum,,,,1853.79,Preventiva
261,0567bae3-1cdc-430c-be11-50e095cb9432,Manutencao,,,,Manutencao preventiva em área comum,,,,2189.3,Preventiva
262,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Ocorrencia,a71555d5-97ea-4bff-a148-06065dfa26e9,Pedro Henrique Leão,169.0,Aluguel De Salão De Festas,2024-05-04 06:09:26,2024-05-04 14:10:30.704833,8.02,,
263,2417cdac-063f-4b98-8adc-d27fc5106bda,Manutencao,,,,Manutencao preventiva em área comum,,,,7519.69,Preventiva
264,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Ocorrencia,974650ae-b0a4-4ce9-a1dc-961dbda8c0b0,Isaac Monteiro,146.0,Problema Vazamento,2024-04-06 12:39:43,2024-04-11 11:28:30.280236,118.81,,
265,dc6aaba2-39be-4d03-9f73-fa22638d7209,Ocorrencia,930af79e-1f5e-4f3b-b3d9-b0e1821698e0,Ana Luiza da Mota,119.0,Problema Vazamento,2023-08-27 22:44:48,2023-08-29 22:42:36.430613,47.96,,
266,2417cdac-063f-4b98-8adc-d27fc5106bda,Ocorrencia,b2996660-cf53-49cb-8faa-f795a52f25fe,Rebeca Dias,2.0,Reclamacao Barulho,2024-04-21 17:24:12,2024-04-22 07:18:01.889203,13.9,,
267,ff2d33bd-23b2-42c1-8f81-6638923db54d,Manutencao,,,,Manutencao preventiva em área comum,,,,9928.31,Preventiva
268,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Manutencao,,,,Manutencao corretiva em área comum,,,,2808.83,Corretiva
269,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Ocorrencia,2329ced5-1c95-432b-8454-a656eaa0f2fd,Enrico Sales,19.0,Sugestao Melhoria,2023-10-09 15:44:38,2023-10-11 00:48:20.964029,33.06,,
270,8202ccf4-a9d7-4275-b005-8c1f59996c30,Manutencao,,,,Manutencao preventiva em área comum,,,,5442.74,Preventiva
271,8c304bf1-67fc-4c63-b8ca-60329d25df09,Ocorrencia,293b3e5e-5007-47fa-ba09-3a3d27f6af1c,Luiz Henrique Ramos,32.0,Reclamação Segurança,2023-09-07 08:32:07,2023-09-08 07:58:25.869557,23.44,,
272,e18129c5-8829-4b7b-a394-407ca6d24c88,Ocorrencia,09c52a6b-beb8-4bd2-b160-97782381bef4,Oliver Nogueira,8.0,Sugestao Melhoria,2025-04-28 09:40:34,2025-04-28 11:01:50.026479,1.35,,
273,8c304bf1-67fc-4c63-b8ca-60329d25df09,Ocorrencia,2e453ba0-39e6-44af-a8ec-09264179a1c3,Sra. Hadassa Teixeira,81.0,Aluguel De Salão De Festas,2025-06-12 20:15:10,2025-06-13 04:52:50.599308,8.63,,
274,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Manutencao,,,,Manutencao preventiva em área comum,,,,1828.25,Preventiva
275,0567bae3-1cdc-430c-be11-50e095cb9432,Manutencao,,,,Manutencao preventiva em área comum,,,,1881.19,Preventiva
276,2f122b81-3864-4350-a531-6d526f45f20e,Ocorrencia,0684159f-2c09-432d-bc4b-5f1ba81eb224,Dra. Luiza Cardoso,140.0,Aluguel De Salão De Festas,2023-05-23 15:12:14,2023-05-23 23:07:15.895671,7.92,,
277,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Ocorrencia,0bc57d09-59dd-42b1-bfd2-b2031e0b63ad,Maria Fernanda Freitas,79.0,Sugestao Melhoria,2024-07-10 06:12:37,2024-07-12 13:16:18.833333,55.06,,
278,2f122b81-3864-4350-a531-6d526f45f20e,Manutencao,,,,Manutencao preventiva em área comum,,,,3067.9,Preventiva
279,d7450181-3b8b-4d1d-9200-84a710e44b85,Manutencao,,,,Manutencao preventiva em área comum,,,,5661.39,Preventiva
280,f0b62a3b-49ea-4fd6-882b-150134824b98,Ocorrencia,f4af48cd-9c9f-448c-ade3-166acde1ea05,Nicolas Sales,76.0,Reclamação Segurança,2023-08-15 00:31:48,2023-08-15 08:17:14.592524,7.76,,
281,dc6aaba2-39be-4d03-9f73-fa22638d7209,Manutencao,,,,Manutencao preventiva em área comum,,,,5039.96,Preventiva
282,e18129c5-8829-4b7b-a394-407ca6d24c88,Ocorrencia,363a90cc-34fb-4a2d-b939-a502312e313c,Emanuel Teixeira,25.0,Reclamação Segurança,2025-04-05 02:55:40,2025-04-05 21:09:34.798532,18.23,,
283,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Manutencao,,,,Manutencao preventiva em área comum,,,,7589.92,Preventiva
284,2417cdac-063f-4b98-8adc-d27fc5106bda,Ocorrencia,051f6c02-4941-4779-848b-99b70d35f61b,Alexandre Souza,31.0,Pedido Reparo Area Comum,2025-02-01 08:52:32,2025-02-07 10:18:52.683913,145.44,,
285,ff2d33bd-23b2-42c1-8f81-6638923db54d,Ocorrencia,0e199938-bc91-4eff-8004-49057613dd9a,Erick da Mota,83.0,Reclamação Segurança,2025-04-28 23:56:32,2025-04-29 23:51:54.452187,23.92,,
286,f0b62a3b-49ea-4fd6-882b-150134824b98,Ocorrencia,4998924b-664c-4bbe-8641-9d73728e9403,Marcos Vinicius Sales,130.0,Aluguel De Churrasqueira,2023-08-29 21:56:31,2023-08-30 07:12:14.649857,9.26,,
287,fe70fdf9-c1b4-4e50-b178-362214db3064,Ocorrencia,e8b86435-caec-4b22-a3dc-70fc472da7d4,Renan Caldeira,6.0,Problema Vazamento,2023-05-23 06:16:07,2023-05-23 21:44:10.087374,15.47,,
